,datetime_utc,rh,temp,pm25,ws,wd,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6,pm25_bin
4095,2025-06-21 15:00:00+00:00,34.413333333333334,31.790000000000003,9.491533333333333,2.7,320.0,1.735526546153657,-2.06831999642124,15,-0.7071067811865471,-0.7071067811865479,8.950116666666668,9.279316666666666,11.4246,6.238816666666667,4
4096,2025-06-21 16:00:00+00:00,33.708333333333336,31.721666666666668,9.22165,3.2,290.0,3.007016386514907,-1.0944644586421408,16,-0.8660254037844384,-0.5000000000000004,9.491533333333333,8.950116666666668,9.279316666666666,6.975716666666667,3
4097,2025-06-21 17:00:00+00:00,32.99666666666666,33.2,9.557250000000002,5.1,320.0,3.2782168094013517,-3.9068266599067867,17,-0.9659258262890683,-0.25881904510252063,9.22165,9.491533333333333,8.950116666666668,9.20595,4
4098,2025-06-21 18:00:00+00:00,31.205,35.055,10.479000000000001,0.95,60.0,-0.8227241335952167,-0.4750000000000001,18,-1.0,-1.8369701987210297e-16,9.557250000000002,9.22165,9.491533333333333,11.4246,4
4099,2025-06-21 19:00:00+00:00,29.965,35.31333333333334,10.659249999999998,2.25,300.0,1.9485571585149868,-1.1250000000000002,19,-0.9659258262890684,0.2588190451025203,10.479000000000001,9.557250000000002,9.22165,9.279316666666666,4
4100,2025-06-21 20:00:00+00:00,30.595000000000002,35.22833333333333,10.874783333333333,3.6,280.0,3.5453079108439494,-0.6251334396009479,20,-0.8660254037844386,0.5000000000000001,10.659249999999998,10.479000000000001,9.557250000000002,8.950116666666668,4
4102,2025-06-21 22:00:00+00:00,44.59666666666667,30.513333333333332,10.284416666666667,4.55,230.0,3.485502216191349,2.9246836240737544,22,-0.5000000000000004,0.8660254037844384,11.6866,10.874783333333333,10.659249999999998,9.22165,4
4103,2025-06-21 23:00:00+00:00,46.785,29.103333333333335,10.5735,4.8,230.0,3.677013326971094,3.0853805264953893,23,-0.25881904510252157,0.9659258262890681,10.284416666666667,11.6866,10.874783333333333,9.557250000000002,4
4104,2025-06-22 00:00:00+00:00,53.26166666666666,26.925,12.352516666666666,3.65,200.0,1.2483735231386905,3.4298780658685657,0,0.0,1.0,10.5735,10.284416666666667,11.6866,10.479000000000001,4
4105,2025-06-22 01:00:00+00:00,64.25500000000001,24.64,13.87435,2.6,160.0,-0.8892523726467391,2.4432008140433616,1,0.25881904510252074,0.9659258262890683,12.352516666666666,10.5735,10.284416666666667,10.659249999999998,4
4106,2025-06-22 02:00:00+00:00,67.26666666666667,23.621666666666666,15.320033333333333,2.0,160.0,-0.6840402866513378,1.8793852415718166,2,0.49999999999999994,0.8660254037844387,13.87435,12.352516666666666,10.5735,10.874783333333333,4
4107,2025-06-22 03:00:00+00:00,69.82833333333333,22.826666666666664,14.792533333333333,3.1,150.0,-1.5499999999999998,2.68467875173176,3,0.7071067811865475,0.7071067811865476,15.320033333333333,13.87435,12.352516666666666,11.6866,4
4108,2025-06-22 04:00:00+00:00,70.905,22.490000000000002,14.551,2.45,150.0,-1.2249999999999999,2.121762239271875,4,0.8660254037844386,0.5000000000000001,14.792533333333333,15.320033333333333,13.87435,10.284416666666667,4
4109,2025-06-22 05:00:00+00:00,70.355,22.08,13.793616666666667,2.6,160.0,-0.8892523726467391,2.4432008140433616,5,0.9659258262890683,0.25881904510252074,14.551,14.792533333333333,15.320033333333333,10.5735,4
4110,2025-06-22 06:00:00+00:00,70.27166666666668,21.865000000000002,13.005716666666666,1.76666666666667,160.0,-0.6042355865420161,1.6601236300551077,6,1.0,6.123233995736766e-17,13.793616666666667,14.551,14.792533333333333,12.352516666666666,4
4111,2025-06-22 07:00:00+00:00,69.16666666666667,22.0,12.508933333333335,2.6,180.0,-3.1840816777831187e-16,2.6,7,0.9659258262890683,-0.25881904510252063,13.005716666666666,13.793616666666667,14.551,13.87435,4
4112,2025-06-22 08:00:00+00:00,70.475,21.87,11.992833333333333,1.95,160.0,-0.6669392794850543,1.8324006105325212,8,0.8660254037844387,-0.49999999999999983,12.508933333333335,13.005716666666666,13.793616666666667,15.320033333333333,4
4113,2025-06-22 09:00:00+00:00,71.87833333333333,21.908333333333335,11.923316666666667,2.1,160.0,-0.7182423009839046,1.9733545036504077,9,0.7071067811865476,-0.7071067811865475,11.992833333333333,12.508933333333335,13.005716666666666,14.792533333333333,4
4114,2025-06-22 10:00:00+00:00,71.69,22.383333333333333,12.236566666666667,2.1,160.0,-0.7182423009839046,1.9733545036504077,10,0.49999999999999994,-0.8660254037844387,11.923316666666667,11.992833333333333,12.508933333333335,14.551,4
4115,2025-06-22 11:00:00+00:00,71.17666666666668,23.098333333333336,12.8027,1.5,180.0,-1.8369701987210297e-16,1.5,11,0.258819045102521,-0.9659258262890682,12.236566666666667,11.923316666666667,11.992833333333333,13.793616666666667,4
4116,2025-06-22 12:00:00+00:00,75.7,23.065,13.441699999999999,2.6,170.0,-0.4514852619340187,2.560500157831741,12,1.2246467991473532e-16,-1.0,12.8027,12.236566666666667,11.923316666666667,13.005716666666666,4
4117,2025-06-22 13:00:00+00:00,71.42,24.631666666666668,14.093383333333332,2.65,180.0,-3.245314017740486e-16,2.65,13,-0.2588190451025208,-0.9659258262890683,13.441699999999999,12.8027,12.236566666666667,12.508933333333335,4
4118,2025-06-22 14:00:00+00:00,63.455000000000005,26.555,11.40375,1.0,180.0,-1.2246467991473532e-16,1.0,14,-0.4999999999999998,-0.8660254037844388,14.093383333333332,13.441699999999999,12.8027,11.992833333333333,4
4119,2025-06-22 15:00:00+00:00,45.425,31.916666666666668,8.347066666666667,5.1,230.0,3.906826659906787,3.2782168094013513,15,-0.7071067811865471,-0.7071067811865479,11.40375,14.093383333333332,13.441699999999999,11.923316666666667,3
4120,2025-06-22 16:00:00+00:00,42.111666666666665,34.13333333333333,11.025266666666665,4.46666666666667,270.0,4.46666666666667,8.205133554287272e-16,16,-0.8660254037844384,-0.5000000000000004,8.347066666666667,11.40375,14.093383333333332,12.236566666666667,4
4121,2025-06-22 17:00:00+00:00,42.03,34.945,10.592649999999999,1.75,250.0,1.6444620863753396,0.59853525081992,17,-0.9659258262890683,-0.25881904510252063,11.025266666666665,8.347066666666667,11.40375,12.8027,4
4122,2025-06-22 18:00:00+00:00,39.233333333333334,36.455000000000005,8.334466666666666,3.8,270.0,3.8,6.980486755139912e-16,18,-1.0,-1.8369701987210297e-16,10.592649999999999,11.025266666666665,8.347066666666667,13.441699999999999,3
4123,2025-06-22 19:00:00+00:00,38.04333333333333,37.695,7.6665833333333335,5.1,300.0,4.416729559300636,-2.5500000000000003,19,-0.9659258262890684,0.2588190451025203,8.334466666666666,10.592649999999999,11.025266666666665,14.093383333333332,3
4124,2025-06-22 20:00:00+00:00,43.70333333333333,35.684999999999995,8.712299999999999,6.2,320.0,3.9852831800565456,-4.749475547337663,20,-0.8660254037844386,0.5000000000000001,7.6665833333333335,8.334466666666666,10.592649999999999,11.40375,3
4125,2025-06-22 21:00:00+00:00,48.47666666666667,34.215,8.121416666666667,5.7,340.0,1.949514816956311,-5.356247938479679,21,-0.7071067811865477,0.7071067811865474,8.712299999999999,7.6665833333333335,8.334466666666666,8.347066666666667,3
4126,2025-06-22 22:00:00+00:00,50.62833333333333,33.86333333333333,7.7776000000000005,4.45,330.0,2.225000000000002,-3.853813046840751,22,-0.5000000000000004,0.8660254037844384,8.121416666666667,8.712299999999999,7.6665833333333335,11.025266666666665,3
4127,2025-06-22 23:00:00+00:00,54.15333333333333,32.70166666666667,8.240266666666667,5.1,320.0,3.2782168094013517,-3.9068266599067867,23,-0.25881904510252157,0.9659258262890681,7.7776000000000005,8.121416666666667,8.712299999999999,10.592649999999999,3
4128,2025-06-23 00:00:00+00:00,58.905,30.833333333333332,7.277616666666666,5.7,310.0,4.366453325778175,-3.663889375213274,0,0.0,1.0,8.240266666666667,7.7776000000000005,8.121416666666667,8.334466666666666,3
4129,2025-06-23 01:00:00+00:00,63.13333333333333,29.526666666666664,7.0863499999999995,4.1,330.0,2.0500000000000016,-3.550704155516197,1,0.25881904510252074,0.9659258262890683,7.277616666666666,8.240266666666667,7.7776000000000005,7.6665833333333335,3
4130,2025-06-23 02:00:00+00:00,65.39166666666667,28.555,8.1184,3.6,320.0,2.3140353948715426,-2.7577599952283203,2,0.49999999999999994,0.8660254037844387,7.0863499999999995,7.277616666666666,8.240266666666667,8.712299999999999,3
4131,2025-06-23 03:00:00+00:00,67.06833333333333,27.75,8.259566666666666,2.1,310.0,1.608693330549854,-1.3498539803417324,3,0.7071067811865475,0.7071067811865476,8.1184,7.0863499999999995,7.277616666666666,8.121416666666667,3
4132,2025-06-23 04:00:00+00:00,68.07333333333334,27.201666666666664,7.91755,3.1,310.0,2.374737773668832,-1.9926415900282717,4,0.8660254037844386,0.5000000000000001,8.259566666666666,8.1184,7.0863499999999995,7.7776000000000005,3
4133,2025-06-23 05:00:00+00:00,69.565,26.691666666666666,7.915466666666666,3.6,310.0,2.757759995228321,-2.3140353948715413,5,0.9659258262890683,0.25881904510252074,7.91755,8.259566666666666,8.1184,8.240266666666667,3
4134,2025-06-23 06:00:00+00:00,71.81,26.101666666666667,9.708566666666666,3.4,320.0,2.1854778729342343,-2.6045511066045246,6,1.0,6.123233995736766e-17,7.915466666666666,7.91755,8.259566666666666,7.277616666666666,4
4135,2025-06-23 07:00:00+00:00,73.39,25.69333333333333,8.655433333333333,2.6,330.0,1.3000000000000012,-2.2516660498395398,7,0.9659258262890683,-0.25881904510252063,9.708566666666666,7.915466666666666,7.91755,7.0863499999999995,3
4136,2025-06-23 08:00:00+00:00,75.31666666666666,25.248333333333335,9.870533333333332,2.7,310.0,2.068319996421241,-1.7355265461536562,8,0.8660254037844387,-0.49999999999999983,8.655433333333333,9.708566666666666,7.915466666666666,8.1184,4
4137,2025-06-23 09:00:00+00:00,77.46000000000001,24.783333333333335,12.902700000000001,3.1,310.0,2.374737773668832,-1.9926415900282717,9,0.7071067811865476,-0.7071067811865475,9.870533333333332,8.655433333333333,9.708566666666666,8.259566666666666,4
