,datetime_utc,rh,temp,wd,ws,pm25,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6,pm25_bin
2630,2025-04-21 14:00:00+00:00,18.738333333333333,17.705,170.48,3.5848333333333335,1.8444,-0.5929023044856204,3.5354627540271752,14,-0.4999999999999998,-0.8660254037844388,2.2032000000000003,2.1632833333333332,2.106,1.5966333333333333,1
2631,2025-04-21 15:00:00+00:00,18.665000000000003,19.31,166.44500000000002,4.804,2.0275000000000003,-1.1259551031655126,4.670186410161327,15,-0.7071067811865471,-0.7071067811865479,1.8444,2.2032000000000003,2.1632833333333332,1.58585,1
2632,2025-04-21 16:00:00+00:00,19.153333333333332,18.891666666666666,166.895,6.525666666666667,1.8805166666666666,-1.4796055281567377,6.355713408067773,16,-0.8660254037844384,-0.5000000000000004,2.0275000000000003,1.8444,2.2032000000000003,1.8371833333333332,1
2633,2025-04-21 17:00:00+00:00,22.459999999999997,17.676666666666666,169.69500000000002,7.471333333333333,1.7301166666666667,-1.3365324347118128,7.350816473613056,17,-0.9659258262890683,-0.25881904510252063,1.8805166666666666,2.0275000000000003,1.8444,2.106,1
2634,2025-04-21 18:00:00+00:00,27.325,15.521666666666667,163.96,7.4318333333333335,1.75685,-2.0534777979512024,7.1425048566847975,18,-1.0,-1.8369701987210297e-16,1.7301166666666667,1.8805166666666666,2.0275000000000003,2.1632833333333332,1
2635,2025-04-21 19:00:00+00:00,30.884999999999998,15.146666666666667,164.38500000000002,7.162166666666667,1.74255,-1.9278544879796198,6.8978263557651225,19,-0.9659258262890684,0.2588190451025203,1.75685,1.7301166666666667,1.8805166666666666,2.2032000000000003,1
2636,2025-04-21 20:00:00+00:00,30.61,15.753333333333334,159.07833333333335,6.641166666666666,1.94215,-2.3715024904541155,6.203311263528081,20,-0.8660254037844386,0.5000000000000001,1.74255,1.75685,1.7301166666666667,1.8444,1
2637,2025-04-21 21:00:00+00:00,37.66,13.338333333333333,165.96666666666667,5.380166666666667,2.3444999999999996,-1.3046169763065303,5.219594611293479,21,-0.7071067811865477,0.7071067811865474,1.94215,1.74255,1.75685,2.0275000000000003,1
2638,2025-04-21 22:00:00+00:00,43.755,11.378333333333334,173.39166666666668,4.692833333333334,2.56855,-0.5400589069194931,4.661654327757622,22,-0.5000000000000004,0.8660254037844384,2.3444999999999996,1.94215,1.74255,1.8805166666666666,2
2639,2025-04-21 23:00:00+00:00,43.28333333333333,10.911666666666667,180.08166666666665,3.6503333333333337,2.5821666666666667,0.005203008967627701,3.650329625272508,23,-0.25881904510252157,0.9659258262890681,2.56855,2.3444999999999996,1.94215,1.7301166666666667,2
2640,2025-04-22 00:00:00+00:00,53.99166666666667,10.136666666666667,164.835,3.729833333333333,3.4574333333333334,-0.9757230375962841,3.5999473952195915,0,0.0,1.0,2.5821666666666667,2.56855,2.3444999999999996,1.75685,2
2641,2025-04-22 01:00:00+00:00,58.555,9.688333333333333,178.43166666666667,4.208666666666667,4.108,-0.11518768138347153,4.207090076189076,1,0.25881904510252074,0.9659258262890683,3.4574333333333334,2.5821666666666667,2.56855,1.74255,2
2642,2025-04-22 02:00:00+00:00,62.690000000000005,9.471666666666666,186.23999999999998,3.7063333333333333,4.524166666666667,0.4028538886381672,3.684374508948145,2,0.49999999999999994,0.8660254037844387,4.108,3.4574333333333334,2.5821666666666667,1.94215,3
2643,2025-04-22 03:00:00+00:00,63.99,9.943333333333333,179.095,2.897,4.933883333333333,-0.045756877832249805,2.8966386222880898,3,0.7071067811865475,0.7071067811865476,4.524166666666667,4.108,3.4574333333333334,2.3444999999999996,3
2644,2025-04-22 04:00:00+00:00,64.79833333333333,10.373333333333333,167.28833333333333,3.7011666666666665,5.27665,-0.8144226263916613,3.6104501769261064,4,0.8660254037844386,0.5000000000000001,4.933883333333333,4.524166666666667,4.108,2.56855,3
2645,2025-04-22 05:00:00+00:00,62.38166666666667,10.926666666666668,179.36499999999998,3.3251666666666666,5.003966666666667,-0.036851538215140395,3.324962454711675,5,0.9659258262890683,0.25881904510252074,5.27665,4.933883333333333,4.524166666666667,2.5821666666666667,3
2646,2025-04-22 06:00:00+00:00,69.22,10.803333333333335,158.78833333333333,2.9853333333333336,6.08435,-1.0801366006943967,2.7830774396253273,6,1.0,6.123233995736766e-17,5.003966666666667,5.27665,4.933883333333333,3.4574333333333334,3
2647,2025-04-22 07:00:00+00:00,80.63833333333334,9.905000000000001,142.66,1.7536666666666667,7.9282666666666675,-1.0636752893402428,1.3942530819850207,7,0.9659258262890683,-0.25881904510252063,6.08435,5.003966666666667,5.27665,4.108,4
2648,2025-04-22 08:00:00+00:00,84.72166666666666,9.871666666666668,136.84333333333333,1.9098333333333335,8.442683333333333,-1.3063175669707716,1.3931969621466576,8,0.8660254037844387,-0.49999999999999983,7.9282666666666675,6.08435,5.003966666666667,4.524166666666667,4
2649,2025-04-22 09:00:00+00:00,87.52833333333334,9.95,152.81,1.7651666666666666,9.0924,-0.806580000827682,1.5701089336017189,9,0.7071067811865476,-0.7071067811865475,8.442683333333333,7.9282666666666675,6.08435,4.933883333333333,4
2650,2025-04-22 10:00:00+00:00,89.31333333333333,10.518333333333334,156.44,1.2428333333333332,11.28875,-0.49677190891803263,1.139233235537999,10,0.49999999999999994,-0.8660254037844387,9.0924,8.442683333333333,7.9282666666666675,5.27665,4
2651,2025-04-22 11:00:00+00:00,87.11833333333334,12.513333333333332,125.885,1.1088333333333333,12.1492,-0.8983713606699131,0.6499540440978885,11,0.258819045102521,-0.9659258262890682,11.28875,9.0924,8.442683333333333,5.003966666666667,4
2652,2025-04-22 12:00:00+00:00,79.545,15.891666666666667,189.73166666666665,0.9981666666666666,10.458,0.16872424396161884,0.9838032445281041,12,1.2246467991473532e-16,-1.0,12.1492,11.28875,9.0924,6.08435,4
2653,2025-04-22 13:00:00+00:00,72.59333333333333,18.328333333333333,253.31166666666667,1.43,5.790266666666667,1.369769812610032,0.41064663697914044,13,-0.2588190451025208,-0.9659258262890683,10.458,12.1492,11.28875,7.9282666666666675,3
2654,2025-04-22 14:00:00+00:00,58.18,22.16,240.01666666666668,2.0686666666666667,6.933683333333334,1.791818684866169,1.0338121581516877,14,-0.4999999999999998,-0.8660254037844388,5.790266666666667,10.458,12.1492,8.442683333333333,3
